fine,Moran's I,P-value,num_cell,sample,region_abb,fullid
ExN-DEGLU-1,0.007626764083031834,1.5572104862581024e-149,625,HZ12M01,BF,HZ12M01_coorect_BF
ExN-DEGLU-2,0.007013738987673548,8.634336897206437e-117,598,HZ12M01,BF,HZ12M01_coorect_BF
ExN-CA3,-0.01834759382346591,0.3157312018534214,45,HZ12M01,BF,HZ12M01_coorect_BF
ExN-CA2,-0.027936240521404032,0.43448292123398213,32,HZ12M01,BF,HZ12M01_coorect_BF
ExN-DG,-0.038090499448218,0.2937476945320716,23,HZ12M01,BF,HZ12M01_coorect_BF
ExN-L6b,-0.046012079014293265,0.8517467073562301,22,HZ12M01,BF,HZ12M01_coorect_BF
ExN-CA2,0.003958313610721647,2.4457115975557216e-177,1103,HZ12M01,PFC,HZ12M01_coorect_PFC
ExN-CA3,0.003480247162722303,0.0,1749,HZ12M01,PFC,HZ12M01_coorect_PFC
ExN-L6-IT,0.0029551968612013925,1.0016223626639205e-27,267,HZ12M01,PFC,HZ12M01_coorect_PFC
ExN-CA1,0.00010078411702799647,5.386325473682888e-07,402,HZ12M01,PFC,HZ12M01_coorect_PFC
ExN-DG,-7.677094253652073e-05,3.439618350455549e-07,346,HZ12M01,PFC,HZ12M01_coorect_PFC
ExN-L2/3-IT,-0.00045697183653031445,0.0004752824469283551,833,HZ12M01,PFC,HZ12M01_coorect_PFC
ExN-L5-ET,-0.0009180633910282012,0.025283352983825714,716,HZ12M01,PFC,HZ12M01_coorect_PFC
ExN-L5-IT,-0.0014580222700735664,0.1321003596033086,534,HZ12M01,PFC,HZ12M01_coorect_PFC
ExN-L6-CT,-0.0020538331232339306,0.24827155938763024,407,HZ12M01,PFC,HZ12M01_coorect_PFC
ExN-DEGLU-1,-0.0023822748321012774,0.0025763919384039786,175,HZ12M01,PFC,HZ12M01_coorect_PFC
ExN-Olf,-0.0036542114206462367,0.0022276535130582686,155,HZ12M01,PFC,HZ12M01_coorect_PFC
ExN-L5/6-NP,-0.003910734672425094,0.12723295754174554,188,HZ12M01,PFC,HZ12M01_coorect_PFC
ExN-L6b,-0.011462200902320682,0.30747999546822,107,HZ12M01,PFC,HZ12M01_coorect_PFC
ExN-L4/5-IT,-0.012148973421556524,0.7797621858368056,79,HZ12M01,PFC,HZ12M01_coorect_PFC
ExN-DEGLU-2,-0.04550090233591127,0.6452265449355761,25,HZ12M01,PFC,HZ12M01_coorect_PFC
ExN-CA2,0.0011651174736664303,5.399340193178174e-91,2318,HZ12M01,STR,HZ12M01_coorect_STR
ExN-DEGLU-1,8.093179945345155e-05,5.883209932370615e-08,807,HZ12M01,STR,HZ12M01_coorect_STR
ExN-DG,-0.0003627524120122559,0.0037755305393646576,1287,HZ12M01,STR,HZ12M01_coorect_STR
ExN-CA3,-0.0008755862555439444,0.0031397809282343917,522,HZ12M01,STR,HZ12M01_coorect_STR
ExN-CA1,-0.0012261626084101931,0.3587193809975827,675,HZ12M01,STR,HZ12M01_coorect_STR
ExN-L6b,-0.0015783554905256078,0.09298991065098558,420,HZ12M01,STR,HZ12M01_coorect_STR
ExN-Olf,-0.00403349611086446,0.7601321929530946,236,HZ12M01,STR,HZ12M01_coorect_STR
ExN-L6-IT,-0.006813920977685831,0.00022156777221604733,30,HZ12M01,STR,HZ12M01_coorect_STR
ExN-DEGLU-2,-0.008530799634560176,0.5699752730138905,135,HZ12M01,STR,HZ12M01_coorect_STR
ExN-L6-CT,-0.020353170554446163,0.9880584870393051,50,HZ12M01,STR,HZ12M01_coorect_STR
ExN-L2/3-IT,-0.034745522387256,0.6081312378412345,32,HZ12M01,STR,HZ12M01_coorect_STR
ExN-L5-IT,-0.06711994847862426,0.6584970373786243,15,HZ12M01,STR,HZ12M01_coorect_STR
ExN-L5/6-NP,-0.07685546749624551,0.9955628765680042,14,HZ12M01,STR,HZ12M01_coorect_STR
ExN-L5-ET,-0.08956325088012149,0.5071121881000362,13,HZ12M01,STR,HZ12M01_coorect_STR
ExN-DEGLU-1,0.006570226285627612,4.270655302962522e-133,604,HZ12M02,BF,HZ12M02_coorect_BF
ExN-DEGLU-2,0.005497127753470335,0.0,1469,HZ12M02,BF,HZ12M02_coorect_BF
ExN-L6b,0.001971445980590858,4.735031956492137e-06,227,HZ12M02,BF,HZ12M02_coorect_BF
ExN-CA2,-0.004511531372688459,0.0014883583118514498,91,HZ12M02,BF,HZ12M02_coorect_BF
ExN-DG,-0.005457699200530401,0.0001146300736096056,64,HZ12M02,BF,HZ12M02_coorect_BF
ExN-Olf,-0.009341763722104653,0.13681524385702343,85,HZ12M02,BF,HZ12M02_coorect_BF
ExN-CA3,-0.015104676275263627,0.10088780078257999,46,HZ12M02,BF,HZ12M02_coorect_BF
ExN-CA1,-0.02009064627415793,0.8313915759533058,49,HZ12M02,BF,HZ12M02_coorect_BF
ExN-L5/6-NP,-0.02533357334838262,0.9383279486841164,41,HZ12M02,BF,HZ12M02_coorect_BF
ExN-L6-CT,-0.07176887000130006,0.27962825013956405,11,HZ12M02,BF,HZ12M02_coorect_BF
ExN-Olf,0.005551946543696157,1.214279682335143e-54,406,HZ12M02,ECT,HZ12M02_coorect_ECT
ExN-L2/3-IT,-0.0013622241203197155,0.002787814497803616,277,HZ12M02,ECT,HZ12M02_coorect_ECT
ExN-CA3,-0.0027956228646543718,0.46856500889391606,316,HZ12M02,ECT,HZ12M02_coorect_ECT
ExN-CA2,-0.0031359047194571762,0.7154837253712709,344,HZ12M02,ECT,HZ12M02_coorect_ECT
ExN-L5-IT,-0.003707284922597516,0.02640379836072966,138,HZ12M02,ECT,HZ12M02_coorect_ECT
ExN-L5-ET,-0.004768369852143049,0.06859520687675864,146,HZ12M02,ECT,HZ12M02_coorect_ECT
ExN-L6-CT,-0.00565709988927589,0.8824857128661205,182,HZ12M02,ECT,HZ12M02_coorect_ECT
ExN-L6b,-0.005983172036659398,0.388753868766728,142,HZ12M02,ECT,HZ12M02_coorect_ECT
ExN-DEGLU-1,-0.0062662340450397565,0.04523230930312723,98,HZ12M02,ECT,HZ12M02_coorect_ECT
ExN-DEGLU-2,-0.006695923914677645,0.015409715595840711,84,HZ12M02,ECT,HZ12M02_coorect_ECT
ExN-DG,-0.007614845925359399,0.21989729892170973,98,HZ12M02,ECT,HZ12M02_coorect_ECT
ExN-L6-IT,-0.008694686425540544,0.35926004702327385,93,HZ12M02,ECT,HZ12M02_coorect_ECT
ExN-L4/5-IT,-0.012759881121000875,0.10241211490075951,57,HZ12M02,ECT,HZ12M02_coorect_ECT
ExN-CA1,-0.014119758202543936,0.5278353502910916,63,HZ12M02,ECT,HZ12M02_coorect_ECT
ExN-L5/6-NP,-0.01653310890868259,0.4831099723652531,53,HZ12M02,ECT,HZ12M02_coorect_ECT
ExN-CA2,0.000853817577067948,1.3085712002840246e-78,3363,HZ12M02,HPF,HZ12M02_coorect_HPF
ExN-CA1,0.0006916730258841035,7.549710099933534e-58,2676,HZ12M02,HPF,HZ12M02_coorect_HPF
ExN-DG,0.0005565295418196272,1.799729749455367e-58,3867,HZ12M02,HPF,HZ12M02_coorect_HPF
ExN-CA3,-9.042908831012517e-05,1.488271944698563e-05,2078,HZ12M02,HPF,HZ12M02_coorect_HPF
ExN-Olf,-0.001082580851586867,0.0029162140609300244,392,HZ12M02,HPF,HZ12M02_coorect_HPF
ExN-L6b,-0.004037019378079751,0.8754525754993994,258,HZ12M02,HPF,HZ12M02_coorect_HPF
ExN-DEGLU-2,-0.00859012392821236,0.8934174960684037,114,HZ12M02,HPF,HZ12M02_coorect_HPF
ExN-DEGLU-1,-0.00861508428168721,0.21986140858859138,85,HZ12M02,HPF,HZ12M02_coorect_HPF
ExN-L2/3-IT,-0.018021988749871733,0.2733050842776561,45,HZ12M02,HPF,HZ12M02_coorect_HPF
ExN-L6-IT,-0.028450302332975404,0.2154962170637318,25,HZ12M02,HPF,HZ12M02_coorect_HPF
ExN-L5-ET,-0.030104728725522816,0.6599395391594839,31,HZ12M02,HPF,HZ12M02_coorect_HPF
ExN-L5-IT,-0.034446951646029136,0.9952744869154604,30,HZ12M02,HPF,HZ12M02_coorect_HPF
ExN-L5/6-NP,-0.05540178590304558,0.281220450307055,15,HZ12M02,HPF,HZ12M02_coorect_HPF
ExN-L6-CT,-0.07092135312697634,0.9794658983496357,15,HZ12M02,HPF,HZ12M02_coorect_HPF
ExN-L5-ET,-0.0005480957810731487,1.1627154856653207e-06,476,HZ12M02,RS,HZ12M02_coorect_RS
ExN-L5/6-NP,-0.0006663015689513225,4.130190871292456e-07,415,HZ12M02,RS,HZ12M02_coorect_RS
ExN-L2/3-IT,-0.001079117593552128,0.0001450811981729918,398,HZ12M02,RS,HZ12M02_coorect_RS
ExN-L5-IT,-0.0012869675109384653,0.01471681806068814,493,HZ12M02,RS,HZ12M02_coorect_RS
ExN-L6-IT,-0.0016199477457343667,3.2495543983855675e-05,234,HZ12M02,RS,HZ12M02_coorect_RS
ExN-CA3,-0.0018390686579620426,0.05983020275289493,375,HZ12M02,RS,HZ12M02_coorect_RS
ExN-L6-CT,-0.003563244253991668,0.0980247188970364,213,HZ12M02,RS,HZ12M02_coorect_RS
ExN-CA2,-0.0037579446800530807,0.6149344279299298,243,HZ12M02,RS,HZ12M02_coorect_RS
ExN-CA1,-0.005238694470117456,0.038675529698144806,113,HZ12M02,RS,HZ12M02_coorect_RS
ExN-Olf,-0.005962607411827533,0.8397542831720752,174,HZ12M02,RS,HZ12M02_coorect_RS
ExN-DEGLU-1,-0.007293981935524306,0.1771087017904086,171,HZ12M02,RS,HZ12M02_coorect_RS
ExN-DG,-0.00960287403667381,0.8533589757442674,109,HZ12M02,RS,HZ12M02_coorect_RS
ExN-L6b,-0.012675695933560084,0.16589817158421638,58,HZ12M02,RS,HZ12M02_coorect_RS
ExN-DEGLU-2,-0.014691179814739726,0.5076728962774051,79,HZ12M02,RS,HZ12M02_coorect_RS
ExN-L4/5-IT,-0.021422362730515638,0.2584724426202972,56,HZ12M02,RS,HZ12M02_coorect_RS
ExN-DEGLU-2,0.012512537851630243,0.0,1442,HZ12M02,TH,HZ12M02_coorect_TH
ExN-Olf,0.009746109802851424,5.693658871451476e-36,142,HZ12M02,TH,HZ12M02_coorect_TH
ExN-CA2,0.006665652216617503,1.919634414430779e-284,909,HZ12M02,TH,HZ12M02_coorect_TH
ExN-CA3,0.004202367904403123,5.897555977642061e-35,290,HZ12M02,TH,HZ12M02_coorect_TH
ExN-DEGLU-1,0.0025028025096452376,0.0,5854,HZ12M02,TH,HZ12M02_coorect_TH
ExN-L6b,0.0015631539367562525,2.5841866499866666e-20,699,HZ12M02,TH,HZ12M02_coorect_TH
ExN-DG,-0.005694109788777445,0.021637674088799595,110,HZ12M02,TH,HZ12M02_coorect_TH
ExN-CA1,-0.008717886880953514,0.6405036661112613,106,HZ12M02,TH,HZ12M02_coorect_TH
ExN-L5/6-NP,-0.011583399402496088,0.24857946580834334,66,HZ12M02,TH,HZ12M02_coorect_TH
ExN-L6-IT,-0.030368044781447036,0.09833194569060308,25,HZ12M02,TH,HZ12M02_coorect_TH
ExN-L6-CT,-0.03393813133478939,0.7148169406984473,28,HZ12M02,TH,HZ12M02_coorect_TH
ExN-L2/3-IT,-0.053416287249665774,0.48070354229680556,17,HZ12M02,TH,HZ12M02_coorect_TH
ExN-L5-IT,-0.05491335455023299,0.27665075540477146,16,HZ12M02,TH,HZ12M02_coorect_TH
ExN-DEGLU-1,0.0018132587581922944,6.828086993008066e-45,1211,HZ12M03,BF,HZ12M03_coorect_BF
ExN-DEGLU-2,0.0014149231544025663,9.951444163116194e-39,1133,HZ12M03,BF,HZ12M03_coorect_BF
ExN-DG,-0.007380972748312805,0.01713002924189212,75,HZ12M03,BF,HZ12M03_coorect_BF
ExN-CA2,-0.007484407363277098,0.3491158901873499,112,HZ12M03,BF,HZ12M03_coorect_BF
ExN-L6b,-0.014695741925556588,0.6444492122553274,75,HZ12M03,BF,HZ12M03_coorect_BF
ExN-Olf,-0.02398792389577855,0.42700270295083753,38,HZ12M03,BF,HZ12M03_coorect_BF
ExN-CA3,-0.03552183999673264,0.795690702746836,30,HZ12M03,BF,HZ12M03_coorect_BF
ExN-L5-ET,-0.08528730513111986,0.340905527243044,11,HZ12M03,BF,HZ12M03_coorect_BF
ExN-CA3,0.0005066207919953956,1.1358535387329946e-25,1410,HZ12M03,PFC,HZ12M03_coorect_PFC
ExN-L5-ET,-3.728772872330776e-05,8.532944308347427e-10,1226,HZ12M03,PFC,HZ12M03_coorect_PFC
ExN-L2/3-IT,-0.0001436378761660033,4.1333737432797224e-07,1411,HZ12M03,PFC,HZ12M03_coorect_PFC
ExN-CA1,-0.0001815446107775936,3.105775857382501e-06,513,HZ12M03,PFC,HZ12M03_coorect_PFC
ExN-CA2,-0.0002998511285785618,8.324841054206348e-05,923,HZ12M03,PFC,HZ12M03_coorect_PFC
ExN-L6-CT,-0.0004222605067672044,1.3666900120103337e-05,715,HZ12M03,PFC,HZ12M03_coorect_PFC
ExN-L5-IT,-0.0007563805519144606,0.007740241002115281,794,HZ12M03,PFC,HZ12M03_coorect_PFC
ExN-Olf,-0.0007564110858779044,3.8666091252597884e-05,392,HZ12M03,PFC,HZ12M03_coorect_PFC
ExN-L6-IT,-0.0010418607925828916,0.0002547185374911796,374,HZ12M03,PFC,HZ12M03_coorect_PFC
ExN-DEGLU-1,-0.0011742938732184488,0.004891032358784365,348,HZ12M03,PFC,HZ12M03_coorect_PFC
ExN-DG,-0.0014808850432060235,0.021687799496858486,359,HZ12M03,PFC,HZ12M03_coorect_PFC
ExN-DEGLU-2,-0.0028810097939928306,0.016406242767041376,177,HZ12M03,PFC,HZ12M03_coorect_PFC
ExN-L5/6-NP,-0.003385679817899932,0.4867160392328963,259,HZ12M03,PFC,HZ12M03_coorect_PFC
ExN-L4/5-IT,-0.006947620949996771,0.6654163445234857,156,HZ12M03,PFC,HZ12M03_coorect_PFC
ExN-L6b,-0.020722714587722346,0.6536907419438642,45,HZ12M03,PFC,HZ12M03_coorect_PFC
ExN-CA3,0.004284260070412027,1.25398835432267e-53,453,HZ12M03,STR,HZ12M03_coorect_STR
ExN-CA2,0.0018712595858154618,0.0,3505,HZ12M03,STR,HZ12M03_coorect_STR
ExN-DEGLU-1,0.0009627619882428863,2.1456435038260704e-37,1481,HZ12M03,STR,HZ12M03_coorect_STR
ExN-DG,-0.00017053748952111303,3.810483448598774e-05,1391,HZ12M03,STR,HZ12M03_coorect_STR
ExN-DEGLU-2,-0.0012810631332945384,0.0074497152322184935,366,HZ12M03,STR,HZ12M03_coorect_STR
ExN-L6b,-0.0012885221800236974,0.022833626602068592,455,HZ12M03,STR,HZ12M03_coorect_STR
ExN-CA1,-0.001514883542686052,0.9143853496552111,675,HZ12M03,STR,HZ12M03_coorect_STR
ExN-Olf,-0.0022524751453213408,0.9372163602770457,451,HZ12M03,STR,HZ12M03_coorect_STR
ExN-L6-CT,-0.010247877667379215,0.38477028910396216,83,HZ12M03,STR,HZ12M03_coorect_STR
ExN-L5-ET,-0.014336951031774292,0.009089229166129866,39,HZ12M03,STR,HZ12M03_coorect_STR
ExN-L2/3-IT,-0.021411310070706027,0.78245098769841,50,HZ12M03,STR,HZ12M03_coorect_STR
ExN-L5/6-NP,-0.0263796440991425,0.36762568698635434,33,HZ12M03,STR,HZ12M03_coorect_STR
ExN-L6-IT,-0.05739057780396089,0.3765464483962204,16,HZ12M03,STR,HZ12M03_coorect_STR
ExN-L4/5-IT,-0.06360658520173175,0.27400043952095365,20,HZ12M03,STR,HZ12M03_coorect_STR
ExN-L5-IT,-0.0708050566912526,0.9470923460893624,15,HZ12M03,STR,HZ12M03_coorect_STR
ExN-DEGLU-1,0.005352243079540342,6.059553597670009e-89,629,HZ12M04,BF,HZ12M04_coorect_BF
ExN-DEGLU-2,0.004025519127269061,2.8145194309713333e-206,1293,HZ12M04,BF,HZ12M04_coorect_BF
ExN-L6b,-0.005215541389371531,0.7490715683462679,170,HZ12M04,BF,HZ12M04_coorect_BF
ExN-Olf,-0.006642741466871377,0.0047250252203116195,82,HZ12M04,BF,HZ12M04_coorect_BF
ExN-CA2,-0.007584994307191313,0.07402113462129029,85,HZ12M04,BF,HZ12M04_coorect_BF
ExN-DG,-0.012969709684867365,0.08248341157189511,55,HZ12M04,BF,HZ12M04_coorect_BF
ExN-CA3,-0.021626473265886268,0.36895796301748196,40,HZ12M04,BF,HZ12M04_coorect_BF
ExN-L4/5-IT,-0.05388094107200156,0.7061359237240493,21,HZ12M04,BF,HZ12M04_coorect_BF
ExN-L5/6-NP,-0.06443241549398676,0.31576486724579245,19,HZ12M04,BF,HZ12M04_coorect_BF
ExN-L6-CT,-0.07153773654119809,0.0803711654763277,11,HZ12M04,BF,HZ12M04_coorect_BF
ExN-L2/3-IT,-0.08077960307331383,0.7050194802630158,14,HZ12M04,BF,HZ12M04_coorect_BF
ExN-L4/5-IT,0.0012952680962226566,6.405914614293535e-07,84,HZ12M04,ECT,HZ12M04_coorect_ECT
ExN-Olf,-0.0006197076749797167,2.7499248850655955e-05,394,HZ12M04,ECT,HZ12M04_coorect_ECT
ExN-CA3,-0.0009763142834442229,0.0004235847871783217,381,HZ12M04,ECT,HZ12M04_coorect_ECT
ExN-CA2,-0.0013438306266867293,0.010988984906628585,394,HZ12M04,ECT,HZ12M04_coorect_ECT
ExN-L2/3-IT,-0.0020281296312286306,0.09418978043284892,294,HZ12M04,ECT,HZ12M04_coorect_ECT
ExN-DG,-0.002144030953550245,0.0006220801188437284,138,HZ12M04,ECT,HZ12M04_coorect_ECT
ExN-L6-CT,-0.002422348281807313,0.03671530461198874,276,HZ12M04,ECT,HZ12M04_coorect_ECT
ExN-L5-IT,-0.004527345176107366,0.15137005269851145,165,HZ12M04,ECT,HZ12M04_coorect_ECT
ExN-L5-ET,-0.005101934207625075,0.7698970534234809,187,HZ12M04,ECT,HZ12M04_coorect_ECT
ExN-L6b,-0.007518706667814426,0.050476701433140335,81,HZ12M04,ECT,HZ12M04_coorect_ECT
ExN-DEGLU-2,-0.013033555875111763,0.2205798451976656,94,HZ12M04,ECT,HZ12M04_coorect_ECT
ExN-L5/6-NP,-0.014146735839782066,0.5463332372957769,64,HZ12M04,ECT,HZ12M04_coorect_ECT
ExN-L6-IT,-0.01483650601517589,0.9595799122907922,69,HZ12M04,ECT,HZ12M04_coorect_ECT
ExN-DEGLU-1,-0.016340805381085455,0.7703426972619052,58,HZ12M04,ECT,HZ12M04_coorect_ECT
ExN-CA1,-0.017427634825011192,0.706727393218159,54,HZ12M04,ECT,HZ12M04_coorect_ECT
ExN-CA2,0.005105370329458431,0.0,2509,HZ12M04,HPF,HZ12M04_coorect_HPF
ExN-CA1,0.002337186139010898,8.779161764630553e-289,2330,HZ12M04,HPF,HZ12M04_coorect_HPF
ExN-Olf,0.0014063459858169184,7.639751824417037e-13,229,HZ12M04,HPF,HZ12M04_coorect_HPF
ExN-CA3,0.0008686314894693904,5.938654879939924e-40,1602,HZ12M04,HPF,HZ12M04_coorect_HPF
ExN-DG,0.0003640870822319628,6.550309576548712e-41,4125,HZ12M04,HPF,HZ12M04_coorect_HPF
ExN-DEGLU-1,8.338991520317865e-05,0.00021867068182395653,114,HZ12M04,HPF,HZ12M04_coorect_HPF
ExN-DEGLU-2,-0.005744559491629157,0.17326093098709705,125,HZ12M04,HPF,HZ12M04_coorect_HPF
ExN-L4/5-IT,-0.011393499216719902,0.08709114652383504,66,HZ12M04,HPF,HZ12M04_coorect_HPF
ExN-L6b,-0.015973256781199402,0.7764429798056073,69,HZ12M04,HPF,HZ12M04_coorect_HPF
ExN-L5-ET,-0.025716476667250358,0.7690996416827263,38,HZ12M04,HPF,HZ12M04_coorect_HPF
ExN-L2/3-IT,-0.031082320533145875,0.5984119095830333,36,HZ12M04,HPF,HZ12M04_coorect_HPF
ExN-L5-IT,-0.040503589444959055,0.43473111303199885,22,HZ12M04,HPF,HZ12M04_coorect_HPF
ExN-L5/6-NP,-0.05163530416142443,0.9146797769428127,20,HZ12M04,HPF,HZ12M04_coorect_HPF
ExN-L6-IT,-0.10861670994955054,0.5579478897977264,11,HZ12M04,HPF,HZ12M04_coorect_HPF
ExN-L2/3-IT,0.005572222649054653,6.037443735693003e-60,327,HZ12M04,RS,HZ12M04_coorect_RS
ExN-L5-ET,0.0005882696966447706,4.688388452555489e-18,608,HZ12M04,RS,HZ12M04_coorect_RS
ExN-CA3,-0.0006838518759692876,1.153781161828477e-05,389,HZ12M04,RS,HZ12M04_coorect_RS
ExN-L6-IT,-0.0014422979420894123,5.0920079482365324e-05,281,HZ12M04,RS,HZ12M04_coorect_RS
ExN-L5-IT,-0.001610134117360128,0.01202062812579003,377,HZ12M04,RS,HZ12M04_coorect_RS
ExN-L5/6-NP,-0.0027221550623568,0.4441418383412086,321,HZ12M04,RS,HZ12M04_coorect_RS
ExN-L6-CT,-0.002758542879322697,0.6494726704935041,337,HZ12M04,RS,HZ12M04_coorect_RS
ExN-L4/5-IT,-0.005027756650490645,0.37344009848916493,163,HZ12M04,RS,HZ12M04_coorect_RS
ExN-CA2,-0.006070399645109438,0.40026518726195504,191,HZ12M04,RS,HZ12M04_coorect_RS
ExN-DEGLU-1,-0.006670072654580223,0.35446812932732064,124,HZ12M04,RS,HZ12M04_coorect_RS
ExN-CA1,-0.006879713594590929,0.02727477836348146,94,HZ12M04,RS,HZ12M04_coorect_RS
ExN-Olf,-0.007446251277243613,0.005807937291480048,74,HZ12M04,RS,HZ12M04_coorect_RS
ExN-DEGLU-2,-0.007492153967234997,0.2624371358534455,102,HZ12M04,RS,HZ12M04_coorect_RS
ExN-DG,-0.009219496623403475,0.7542502958174744,115,HZ12M04,RS,HZ12M04_coorect_RS
ExN-L6b,-0.01892099348710514,0.3325258449662315,44,HZ12M04,RS,HZ12M04_coorect_RS
ExN-DEGLU-2,0.016339063479926978,0.0,2116,HZ12M04,TH,HZ12M04_coorect_TH
ExN-CA2,0.00917060073516002,1.6811744348494235e-210,543,HZ12M04,TH,HZ12M04_coorect_TH
ExN-CA3,0.0076108057098582815,1.0936027616617033e-39,180,HZ12M04,TH,HZ12M04_coorect_TH
ExN-Olf,0.005668929490903509,3.128176641835049e-15,89,HZ12M04,TH,HZ12M04_coorect_TH
ExN-DG,0.00483281562269646,3.3016167861509213e-16,120,HZ12M04,TH,HZ12M04_coorect_TH
ExN-DEGLU-1,0.002265656620166593,0.0,5474,HZ12M04,TH,HZ12M04_coorect_TH
ExN-L6b,-0.00043503348309467254,8.802640562553014e-05,237,HZ12M04,TH,HZ12M04_coorect_TH
ExN-L5/6-NP,-0.02063414371714102,0.7837385878095182,52,HZ12M04,TH,HZ12M04_coorect_TH
ExN-L4/5-IT,-0.022573623091150713,0.20659194847557316,54,HZ12M04,TH,HZ12M04_coorect_TH
ExN-L6-CT,-0.045353562513959306,0.7792592095840324,24,HZ12M04,TH,HZ12M04_coorect_TH
ExN-L2/3-IT,-0.05202934257703432,0.4361381741239032,18,HZ12M04,TH,HZ12M04_coorect_TH
ExN-L5-ET,-0.05938611432772583,0.15534401876729526,13,HZ12M04,TH,HZ12M04_coorect_TH
ExN-CA1,-0.07330554572133216,0.20311590311021255,11,HZ12M04,TH,HZ12M04_coorect_TH
ExN-L5-IT,-0.10301629343401425,0.46302608395702205,12,HZ12M04,TH,HZ12M04_coorect_TH
ExN-DEGLU-2,0.004804868022647611,2.835678377938788e-300,1076,HZ12M05,BF,HZ12M05_coorect_BF
ExN-DEGLU-1,0.003331537416308496,1.173562463028741e-134,1040,HZ12M05,BF,HZ12M05_coorect_BF
ExN-CA2,-0.01569910838358408,0.5737369643719084,58,HZ12M05,BF,HZ12M05_coorect_BF
ExN-DG,-0.024403573404635875,0.47899084164508865,38,HZ12M05,BF,HZ12M05_coorect_BF
ExN-CA3,-0.03419454396661289,0.18455218986334998,23,HZ12M05,BF,HZ12M05_coorect_BF
ExN-Olf,-0.04017890538542841,0.07677158433525717,12,HZ12M05,BF,HZ12M05_coorect_BF
ExN-L6b,-0.08684337371145051,0.08581024113778728,15,HZ12M05,BF,HZ12M05_coorect_BF
ExN-Olf,0.0007260852366021334,8.773065555805176e-13,460,HZ12M05,PFC,HZ12M05_coorect_PFC
ExN-CA3,0.0002932186505374381,5.523398256325058e-17,1337,HZ12M05,PFC,HZ12M05_coorect_PFC
ExN-L2/3-IT,0.00022734021928345796,2.529826643075522e-15,1304,HZ12M05,PFC,HZ12M05_coorect_PFC
ExN-CA2,-5.150893115481272e-05,6.055323945168305e-07,1225,HZ12M05,PFC,HZ12M05_coorect_PFC
ExN-DG,-0.00030029252595336595,7.4087536091001835e-06,549,HZ12M05,PFC,HZ12M05_coorect_PFC
ExN-L5-ET,-0.0004098563862622935,0.000493126549716468,978,HZ12M05,PFC,HZ12M05_coorect_PFC
ExN-CA1,-0.00042729358588439545,2.2530224956724895e-05,561,HZ12M05,PFC,HZ12M05_coorect_PFC
ExN-L5-IT,-0.00044913296612872,0.00011429091267949626,882,HZ12M05,PFC,HZ12M05_coorect_PFC
ExN-L6-CT,-0.001151932045601998,0.0760750644479146,629,HZ12M05,PFC,HZ12M05_coorect_PFC
ExN-DEGLU-1,-0.001316950396867439,0.21482037106208363,571,HZ12M05,PFC,HZ12M05_coorect_PFC
ExN-L6-IT,-0.0014892824538599774,0.02142171210521065,378,HZ12M05,PFC,HZ12M05_coorect_PFC
ExN-L5/6-NP,-0.0029945958944101645,0.9477013267991605,339,HZ12M05,PFC,HZ12M05_coorect_PFC
ExN-L4/5-IT,-0.0038851081545746994,0.1654734182943176,196,HZ12M05,PFC,HZ12M05_coorect_PFC
ExN-L6b,-0.004573614790918062,0.20207486605513314,163,HZ12M05,PFC,HZ12M05_coorect_PFC
ExN-DEGLU-2,-0.008470057978125344,0.96007346930516,118,HZ12M05,PFC,HZ12M05_coorect_PFC
ExN-CA3,0.007367047892778289,1.0142700315706794e-110,440,HZ12M05,STR,HZ12M05_coorect_STR
ExN-CA1,0.0025305739870179296,5.962809471353165e-51,651,HZ12M05,STR,HZ12M05_coorect_STR
ExN-CA2,0.002516109409916546,0.0,2998,HZ12M05,STR,HZ12M05_coorect_STR
ExN-L6b,0.0005068772790293498,4.593342550101066e-13,419,HZ12M05,STR,HZ12M05_coorect_STR
ExN-DEGLU-1,0.0004977820979961974,9.976697203179866e-16,1062,HZ12M05,STR,HZ12M05_coorect_STR
ExN-DG,-0.00038096016485159696,0.0008524216820990667,1069,HZ12M05,STR,HZ12M05_coorect_STR
ExN-Olf,-0.0014579280820275695,0.19490749216178904,534,HZ12M05,STR,HZ12M05_coorect_STR
ExN-DEGLU-2,-0.002693289710949334,0.06543032553737896,246,HZ12M05,STR,HZ12M05_coorect_STR
ExN-L6-CT,-0.004934941607950015,0.001399652096137197,112,HZ12M05,STR,HZ12M05_coorect_STR
ExN-L5/6-NP,-0.01647558061428799,0.002143179527910395,29,HZ12M05,STR,HZ12M05_coorect_STR
ExN-L2/3-IT,-0.018939633547635306,0.16727585638366083,43,HZ12M05,STR,HZ12M05_coorect_STR
ExN-L5-ET,-0.025800330576687524,0.7416372712475755,37,HZ12M05,STR,HZ12M05_coorect_STR
ExN-L6-IT,-0.038317604560541355,0.7219048753974238,29,HZ12M05,STR,HZ12M05_coorect_STR
ExN-L5-IT,-0.04026997051586001,0.8434954770977525,25,HZ12M05,STR,HZ12M05_coorect_STR
ExN-L4/5-IT,-0.05117433865846263,0.6274396135724227,19,HZ12M05,STR,HZ12M05_coorect_STR
ExN-L6b,0.0031267024952389413,2.0410383966446055e-12,122,HZ12M06,BF,HZ12M06_coorect_BF
ExN-DEGLU-2,0.002436567883995514,6.15180692834189e-163,1469,HZ12M06,BF,HZ12M06_coorect_BF
