,Moran's I,P-value,num_cell,sample_region,sample,region,month
Peri,0.1632766362583437,5.425963256070793e-15,2199.0,HZ8M01_Prefrontal cortex,HZ8M01,Prefrontal cortex,8M
Astro,0.12332151842080445,6.110820354275295e-19,3345.0,HZ8M01_Prefrontal cortex,HZ8M01,Prefrontal cortex,8M
ExN,0.11136694046331756,3.716677297607831e-264,26164.0,HZ8M01_Prefrontal cortex,HZ8M01,Prefrontal cortex,8M
OPC,0.07813935329445568,0.26307352524180816,467.0,HZ8M01_Prefrontal cortex,HZ8M01,Prefrontal cortex,8M
Micro,0.06882664465009038,2.2269140333396257e-16,4965.0,HZ8M01_Prefrontal cortex,HZ8M01,Prefrontal cortex,8M
InN,0.06123159962445081,3.179594942524261e-07,4826.0,HZ8M01_Prefrontal cortex,HZ8M01,Prefrontal cortex,8M
Olig,0.04572255634297199,0.00034295446056946546,2753.0,HZ8M01_Prefrontal cortex,HZ8M01,Prefrontal cortex,8M
SMC,0.2139654960167038,3.769872031686534e-88,5533.0,HZ8M01_Striatum,HZ8M01,Striatum,8M
Peri,0.09986446923517785,5.7006777437743065e-12,4101.0,HZ8M01_Striatum,HZ8M01,Striatum,8M
Astro,0.08966997997509997,1.2434228396827166e-14,4205.0,HZ8M01_Striatum,HZ8M01,Striatum,8M
Micro,0.07046705371020101,3.8414075852071514e-13,4288.0,HZ8M01_Striatum,HZ8M01,Striatum,8M
Olig,0.06598383132871598,7.142320984247361e-24,6906.0,HZ8M01_Striatum,HZ8M01,Striatum,8M
InN,0.06556671298267941,9.70751690204094e-12,6585.0,HZ8M01_Striatum,HZ8M01,Striatum,8M
ExN,0.03480289274496528,0.0006163576952685882,6419.0,HZ8M01_Striatum,HZ8M01,Striatum,8M
MSN,0.02891020857722955,8.458899542426727e-08,11634.0,HZ8M01_Striatum,HZ8M01,Striatum,8M
Endo,0.028513841350872857,0.3905094293649076,1427.0,HZ8M01_Striatum,HZ8M01,Striatum,8M
OPC,0.013936801423413471,0.7736823367094028,722.0,HZ8M01_Striatum,HZ8M01,Striatum,8M
SMC,0.7005366093800619,2.2160393020772278e-14,126.0,HZ8M02_Entorhinal area,HZ8M02,Entorhinal area,8M
Olig,0.5879599655814485,0.005538783703157617,24.0,HZ8M02_Entorhinal area,HZ8M02,Entorhinal area,8M
Peri,0.37380533443541053,0.003995619151866772,87.0,HZ8M02_Entorhinal area,HZ8M02,Entorhinal area,8M
OPC,0.24761054468270652,0.3070412960069706,33.0,HZ8M02_Entorhinal area,HZ8M02,Entorhinal area,8M
Astro,0.22897410398562307,0.00014988139417226754,178.0,HZ8M02_Entorhinal area,HZ8M02,Entorhinal area,8M
InN,0.216373881480604,0.001061517564505004,221.0,HZ8M02_Entorhinal area,HZ8M02,Entorhinal area,8M
ExN,0.06292004629013534,0.003976227356872392,903.0,HZ8M02_Entorhinal area,HZ8M02,Entorhinal area,8M
Micro,0.02139727918747824,0.5525753323841796,255.0,HZ8M02_Entorhinal area,HZ8M02,Entorhinal area,8M
Endo,-0.0966276487808064,0.8767334936622299,36.0,HZ8M02_Entorhinal area,HZ8M02,Entorhinal area,8M
MSN,-0.1611294516293492,0.667674811337006,47.0,HZ8M02_Entorhinal area,HZ8M02,Entorhinal area,8M
SMC,0.32515590040619136,5.694625965776312e-67,1690.0,HZ8M02_Hippocampal formation,HZ8M02,Hippocampal formation,8M
Olig,0.298202250850124,1.6878370742868918e-25,643.0,HZ8M02_Hippocampal formation,HZ8M02,Hippocampal formation,8M
Endo,0.19569591176715267,0.0021228864293893934,425.0,HZ8M02_Hippocampal formation,HZ8M02,Hippocampal formation,8M
Micro,0.1863681965966534,4.1884559684117485e-24,1411.0,HZ8M02_Hippocampal formation,HZ8M02,Hippocampal formation,8M
Astro,0.13585017630212032,2.0332947510022615e-16,1833.0,HZ8M02_Hippocampal formation,HZ8M02,Hippocampal formation,8M
MSN,0.12200028295652686,0.46253026017502386,190.0,HZ8M02_Hippocampal formation,HZ8M02,Hippocampal formation,8M
Peri,0.10034680350266874,0.0001712484499943157,1181.0,HZ8M02_Hippocampal formation,HZ8M02,Hippocampal formation,8M
InN,0.08264298696848801,0.04524019649397665,630.0,HZ8M02_Hippocampal formation,HZ8M02,Hippocampal formation,8M
ExN,0.059786012519652,6.776398213457524e-45,13270.0,HZ8M02_Hippocampal formation,HZ8M02,Hippocampal formation,8M
OPC,-0.020818154044297085,0.9123511734773012,156.0,HZ8M02_Hippocampal formation,HZ8M02,Hippocampal formation,8M
SMC,0.2905215469686241,1.0786674933684556e-39,1986.0,HZ8M02_Prefrontal cortex,HZ8M02,Prefrontal cortex,8M
ExN,0.17089344211506582,0.0,21259.0,HZ8M02_Prefrontal cortex,HZ8M02,Prefrontal cortex,8M
Micro,0.139758425997374,2.8420975125506733e-44,3986.0,HZ8M02_Prefrontal cortex,HZ8M02,Prefrontal cortex,8M
Endo,0.12824501570505698,0.002560842240416887,1013.0,HZ8M02_Prefrontal cortex,HZ8M02,Prefrontal cortex,8M
MSN,0.12038287853342397,0.0006164644669886676,1418.0,HZ8M02_Prefrontal cortex,HZ8M02,Prefrontal cortex,8M
Peri,0.11012459225877365,2.2434194866699816e-06,1976.0,HZ8M02_Prefrontal cortex,HZ8M02,Prefrontal cortex,8M
InN,0.10533296044748104,4.095307027279174e-15,4334.0,HZ8M02_Prefrontal cortex,HZ8M02,Prefrontal cortex,8M
Astro,0.050767404010037875,0.0011067392817375784,2652.0,HZ8M02_Prefrontal cortex,HZ8M02,Prefrontal cortex,8M
Olig,0.04345066059440756,0.032799556977627375,1378.0,HZ8M02_Prefrontal cortex,HZ8M02,Prefrontal cortex,8M
OPC,0.009709400541223021,0.8726089889349303,456.0,HZ8M02_Prefrontal cortex,HZ8M02,Prefrontal cortex,8M
Olig,0.18706367784920883,2.384578217933846e-24,1082.0,HZ8M02_Retrosplenial area,HZ8M02,Retrosplenial area,8M
SMC,0.16012006617704314,5.197326685408914e-07,815.0,HZ8M02_Retrosplenial area,HZ8M02,Retrosplenial area,8M
InN,0.08852343814544178,0.00027361857290687336,1341.0,HZ8M02_Retrosplenial area,HZ8M02,Retrosplenial area,8M
ExN,0.07303257249278357,1.1722221497925754e-14,4547.0,HZ8M02_Retrosplenial area,HZ8M02,Retrosplenial area,8M
Astro,0.060382830966110045,0.05534837717352406,710.0,HZ8M02_Retrosplenial area,HZ8M02,Retrosplenial area,8M
Endo,0.055980387444364094,0.4373805108826174,293.0,HZ8M02_Retrosplenial area,HZ8M02,Retrosplenial area,8M
Micro,0.04340953774232992,0.014085089190691598,1293.0,HZ8M02_Retrosplenial area,HZ8M02,Retrosplenial area,8M
MSN,-0.012322496839204588,0.9467337938842583,223.0,HZ8M02_Retrosplenial area,HZ8M02,Retrosplenial area,8M
Peri,-0.041914670243289986,0.3541575285482895,582.0,HZ8M02_Retrosplenial area,HZ8M02,Retrosplenial area,8M
OPC,-0.05567996452382032,0.7602675361765793,134.0,HZ8M02_Retrosplenial area,HZ8M02,Retrosplenial area,8M
SMC,0.6528574260494429,4.766564490973147e-35,444.0,HZ8M02_Striatum,HZ8M02,Striatum,8M
Micro,0.4300754358282436,8.459408491400633e-26,495.0,HZ8M02_Striatum,HZ8M02,Striatum,8M
Astro,0.28322871687978696,2.3390475684509882e-42,1584.0,HZ8M02_Striatum,HZ8M02,Striatum,8M
Endo,0.2790839021309877,2.479636814061033e-05,391.0,HZ8M02_Striatum,HZ8M02,Striatum,8M
Peri,0.2095323765733802,2.108405121974592e-07,708.0,HZ8M02_Striatum,HZ8M02,Striatum,8M
Olig,0.2078869830281151,1.8157587947280076e-52,2155.0,HZ8M02_Striatum,HZ8M02,Striatum,8M
ExN,0.18157519677566766,7.600746360755068e-15,1267.0,HZ8M02_Striatum,HZ8M02,Striatum,8M
OPC,0.17024936547842492,0.10991637031722948,235.0,HZ8M02_Striatum,HZ8M02,Striatum,8M
MSN,0.14423209461902567,2.067038249381515e-10,1335.0,HZ8M02_Striatum,HZ8M02,Striatum,8M
InN,0.12081639210383859,3.091810007301052e-18,2156.0,HZ8M02_Striatum,HZ8M02,Striatum,8M
MSN,0.6411257872103668,1.5190192803523682e-10,404.0,HZ8M02_Thalamus,HZ8M02,Thalamus,8M
ExN,0.4602452866488949,0.0,11122.0,HZ8M02_Thalamus,HZ8M02,Thalamus,8M
InN,0.3944339847420573,2.6202954852686418e-250,4218.0,HZ8M02_Thalamus,HZ8M02,Thalamus,8M
SMC,0.2829997387150023,2.2758349685618476e-59,2717.0,HZ8M02_Thalamus,HZ8M02,Thalamus,8M
Peri,0.2631446633463428,7.751400104534742e-64,3459.0,HZ8M02_Thalamus,HZ8M02,Thalamus,8M
OPC,0.22969696131208728,7.756314661846441e-09,1002.0,HZ8M02_Thalamus,HZ8M02,Thalamus,8M
Endo,0.19659491046443428,0.000756362150993093,676.0,HZ8M02_Thalamus,HZ8M02,Thalamus,8M
Micro,0.14464213629374723,1.5661439369888119e-53,4679.0,HZ8M02_Thalamus,HZ8M02,Thalamus,8M
Olig,0.08709332450604199,3.3846816361574725e-19,4328.0,HZ8M02_Thalamus,HZ8M02,Thalamus,8M
Astro,0.07915339056473585,2.2935141515136571e-10,3878.0,HZ8M02_Thalamus,HZ8M02,Thalamus,8M
Micro,0.20449522010770207,2.837360748721198e-12,803.0,HZ8M03_Basal forebrain,HZ8M03,Basal forebrain,8M
InN,0.08942419965380533,1.1635571612373467e-12,2999.0,HZ8M03_Basal forebrain,HZ8M03,Basal forebrain,8M
ExN,0.08746874853837906,0.0005179835268882842,1381.0,HZ8M03_Basal forebrain,HZ8M03,Basal forebrain,8M
MSN,0.08220991925712433,0.7070933622140647,11.0,HZ8M03_Basal forebrain,HZ8M03,Basal forebrain,8M
Peri,0.065199674873143,0.000983897012093603,1770.0,HZ8M03_Basal forebrain,HZ8M03,Basal forebrain,8M
SMC,0.04388650110200181,0.10213788270631716,1192.0,HZ8M03_Basal forebrain,HZ8M03,Basal forebrain,8M
Astro,0.04225518733512706,0.13626359593614476,943.0,HZ8M03_Basal forebrain,HZ8M03,Basal forebrain,8M
Olig,0.022478842201714394,0.09014284943097026,2109.0,HZ8M03_Basal forebrain,HZ8M03,Basal forebrain,8M
OPC,-0.017186697449944048,0.8642169863536131,327.0,HZ8M03_Basal forebrain,HZ8M03,Basal forebrain,8M
Endo,-0.07050078451496536,0.611114676508327,171.0,HZ8M03_Basal forebrain,HZ8M03,Basal forebrain,8M
Peri,0.48552018032338595,0.12952983781743643,25.0,HZ8M03_Hippocampal formation,HZ8M03,Hippocampal formation,8M
SMC,0.30394813141878013,0.017767089585152922,54.0,HZ8M03_Hippocampal formation,HZ8M03,Hippocampal formation,8M
Endo,0.26995583600140005,0.12614607932639887,22.0,HZ8M03_Hippocampal formation,HZ8M03,Hippocampal formation,8M
Astro,0.14293509725326295,0.37334579703426907,33.0,HZ8M03_Hippocampal formation,HZ8M03,Hippocampal formation,8M
InN,0.10099853089077707,0.6879305543652408,11.0,HZ8M03_Hippocampal formation,HZ8M03,Hippocampal formation,8M
ExN,-0.1947714875220294,0.4840340294106794,36.0,HZ8M03_Hippocampal formation,HZ8M03,Hippocampal formation,8M
MSN,0.38022533323618524,0.5527024429570062,36.0,HZ8M03_Prefrontal cortex,HZ8M03,Prefrontal cortex,8M
Endo,0.21414338430961788,3.3853476634578304e-06,823.0,HZ8M03_Prefrontal cortex,HZ8M03,Prefrontal cortex,8M
Micro,0.17783477159261554,1.3148099539341743e-97,5055.0,HZ8M03_Prefrontal cortex,HZ8M03,Prefrontal cortex,8M
ExN,0.15818740607561704,0.0,25797.0,HZ8M03_Prefrontal cortex,HZ8M03,Prefrontal cortex,8M
SMC,0.1521327605923762,2.397791122360012e-22,3252.0,HZ8M03_Prefrontal cortex,HZ8M03,Prefrontal cortex,8M
Peri,0.14426177797249354,5.036324539739609e-10,2017.0,HZ8M03_Prefrontal cortex,HZ8M03,Prefrontal cortex,8M
Astro,0.128941053408121,1.8004642415845637e-19,3109.0,HZ8M03_Prefrontal cortex,HZ8M03,Prefrontal cortex,8M
OPC,0.12121749268713745,0.06606809352046876,536.0,HZ8M03_Prefrontal cortex,HZ8M03,Prefrontal cortex,8M
InN,0.1196028635957814,2.666209267582042e-31,6114.0,HZ8M03_Prefrontal cortex,HZ8M03,Prefrontal cortex,8M
Olig,0.08152129163395617,1.7185591925377178e-12,3146.0,HZ8M03_Prefrontal cortex,HZ8M03,Prefrontal cortex,8M
Micro,0.18016672234746633,4.086257945972878e-40,2942.0,HZ8M03_Striatum,HZ8M03,Striatum,8M
Astro,0.14322708422364808,8.261251272444223e-26,3523.0,HZ8M03_Striatum,HZ8M03,Striatum,8M
Endo,0.11000050523418968,0.01109121591530683,1080.0,HZ8M03_Striatum,HZ8M03,Striatum,8M
Peri,0.10459988171604363,4.81439565482367e-13,4018.0,HZ8M03_Striatum,HZ8M03,Striatum,8M
SMC,0.09436590052007851,1.5520022678643518e-14,4730.0,HZ8M03_Striatum,HZ8M03,Striatum,8M
InN,0.0922740081881012,8.308748508105423e-22,6319.0,HZ8M03_Striatum,HZ8M03,Striatum,8M
Olig,0.06879594794961452,8.389875406460334e-18,5884.0,HZ8M03_Striatum,HZ8M03,Striatum,8M
ExN,0.053073106366654695,5.300122702208018e-06,5076.0,HZ8M03_Striatum,HZ8M03,Striatum,8M
MSN,0.02275877046868769,4.207642781669775e-05,11083.0,HZ8M03_Striatum,HZ8M03,Striatum,8M
OPC,-0.0728140879296355,0.19657113786282565,786.0,HZ8M03_Striatum,HZ8M03,Striatum,8M
SMC,0.4354381849418619,4.3179004955771065e-09,161.0,HZ8M04_Entorhinal area,HZ8M04,Entorhinal area,8M
MSN,0.42045293745308565,0.2964464468450122,28.0,HZ8M04_Entorhinal area,HZ8M04,Entorhinal area,8M
Olig,0.3125255779855642,0.3360299987865303,15.0,HZ8M04_Entorhinal area,HZ8M04,Entorhinal area,8M
Peri,0.1859296908790432,0.20917410088292188,60.0,HZ8M04_Entorhinal area,HZ8M04,Entorhinal area,8M
ExN,0.18105502292448955,5.541666722650645e-11,631.0,HZ8M04_Entorhinal area,HZ8M04,Entorhinal area,8M
Micro,0.10062324728105533,0.07460248409715037,167.0,HZ8M04_Entorhinal area,HZ8M04,Entorhinal area,8M
Astro,0.09374169414456192,0.13831083333800548,172.0,HZ8M04_Entorhinal area,HZ8M04,Entorhinal area,8M
InN,0.04840063755674724,0.5165958101838388,139.0,HZ8M04_Entorhinal area,HZ8M04,Entorhinal area,8M
Endo,-0.05217278923143379,0.974264050297318,17.0,HZ8M04_Entorhinal area,HZ8M04,Entorhinal area,8M
OPC,-0.37973596860017456,0.6329959004442002,18.0,HZ8M04_Entorhinal area,HZ8M04,Entorhinal area,8M
SMC,0.24852086920733682,6.257967828509914e-28,1265.0,HZ8M04_Hippocampal formation,HZ8M04,Hippocampal formation,8M
Olig,0.1861989287879825,1.995924188273177e-17,838.0,HZ8M04_Hippocampal formation,HZ8M04,Hippocampal formation,8M
MSN,0.13019107934223237,0.6996780068985367,65.0,HZ8M04_Hippocampal formation,HZ8M04,Hippocampal formation,8M
Peri,0.11202204501829605,2.3117474773575667e-05,1124.0,HZ8M04_Hippocampal formation,HZ8M04,Hippocampal formation,8M
Micro,0.08447354208083264,3.619174147603564e-05,1295.0,HZ8M04_Hippocampal formation,HZ8M04,Hippocampal formation,8M
ExN,0.05453755093251183,4.716823321337272e-30,9991.0,HZ8M04_Hippocampal formation,HZ8M04,Hippocampal formation,8M
Astro,0.05111116171008876,0.004858329287125705,1522.0,HZ8M04_Hippocampal formation,HZ8M04,Hippocampal formation,8M
InN,0.016214104628959513,0.6905588295363553,548.0,HZ8M04_Hippocampal formation,HZ8M04,Hippocampal formation,8M
Endo,-0.04440941437683964,0.7261367009365316,199.0,HZ8M04_Hippocampal formation,HZ8M04,Hippocampal formation,8M
OPC,-0.1874295192092008,0.2467495140654028,125.0,HZ8M04_Hippocampal formation,HZ8M04,Hippocampal formation,8M
SMC,0.46493742488081546,6.027422417218168e-202,2863.0,HZ8M04_Prefrontal cortex,HZ8M04,Prefrontal cortex,8M
Olig,0.2724912234289362,1.9336189720808404e-19,795.0,HZ8M04_Prefrontal cortex,HZ8M04,Prefrontal cortex,8M
Peri,0.22742032728711026,6.485862016673284e-15,1375.0,HZ8M04_Prefrontal cortex,HZ8M04,Prefrontal cortex,8M
OPC,0.22727323286769188,0.014969868479585768,336.0,HZ8M04_Prefrontal cortex,HZ8M04,Prefrontal cortex,8M
Astro,0.2037150928318722,4.002569703391065e-21,1643.0,HZ8M04_Prefrontal cortex,HZ8M04,Prefrontal cortex,8M
ExN,0.1686839044900512,0.0,17889.0,HZ8M04_Prefrontal cortex,HZ8M04,Prefrontal cortex,8M
Endo,0.15962663882228997,0.006922355553964901,516.0,HZ8M04_Prefrontal cortex,HZ8M04,Prefrontal cortex,8M
Micro,0.15515832858064266,2.3879399704864936e-32,2610.0,HZ8M04_Prefrontal cortex,HZ8M04,Prefrontal cortex,8M
InN,0.13118454098391572,1.9166017776351348e-28,4737.0,HZ8M04_Prefrontal cortex,HZ8M04,Prefrontal cortex,8M
MSN,0.13035015057210164,0.03135324945872546,678.0,HZ8M04_Prefrontal cortex,HZ8M04,Prefrontal cortex,8M
Olig,0.27950312624337303,2.340552648105355e-20,534.0,HZ8M04_Retrosplenial area,HZ8M04,Retrosplenial area,8M
SMC,0.2254190226045655,4.859124982984777e-18,977.0,HZ8M04_Retrosplenial area,HZ8M04,Retrosplenial area,8M
Astro,0.2186149406029938,5.21798070897774e-09,516.0,HZ8M04_Retrosplenial area,HZ8M04,Retrosplenial area,8M
ExN,0.1612962035522033,1.7059463220503113e-44,3084.0,HZ8M04_Retrosplenial area,HZ8M04,Retrosplenial area,8M
Micro,0.11006649048657215,9.90200861975369e-07,860.0,HZ8M04_Retrosplenial area,HZ8M04,Retrosplenial area,8M
InN,0.09521798087740399,6.560979893236857e-05,1244.0,HZ8M04_Retrosplenial area,HZ8M04,Retrosplenial area,8M
OPC,0.05333157338104865,0.7235571995358911,95.0,HZ8M04_Retrosplenial area,HZ8M04,Retrosplenial area,8M
Peri,0.044894768662102166,0.2707063197715113,544.0,HZ8M04_Retrosplenial area,HZ8M04,Retrosplenial area,8M
MSN,-0.0227077017978936,0.9585654224234215,98.0,HZ8M04_Retrosplenial area,HZ8M04,Retrosplenial area,8M
Endo,-0.03610020007675785,0.8224173570375902,143.0,HZ8M04_Retrosplenial area,HZ8M04,Retrosplenial area,8M
InN,0.1881593825256455,1.0803464173841381e-17,1092.0,HZ8M04_Striatum,HZ8M04,Striatum,8M
Endo,0.1490332209237206,0.10250854586318342,197.0,HZ8M04_Striatum,HZ8M04,Striatum,8M
Micro,0.12804898874301573,0.05357828474444224,281.0,HZ8M04_Striatum,HZ8M04,Striatum,8M
Peri,0.10727932765372865,0.0167220575917787,583.0,HZ8M04_Striatum,HZ8M04,Striatum,8M
OPC,0.10613907210279801,0.5142526635586222,111.0,HZ8M04_Striatum,HZ8M04,Striatum,8M
ExN,0.07937335902323323,0.015129583848677117,711.0,HZ8M04_Striatum,HZ8M04,Striatum,8M
SMC,0.07573509531806798,0.01816797071619468,727.0,HZ8M04_Striatum,HZ8M04,Striatum,8M
MSN,0.0647858070310792,4.926220817786358e-05,1985.0,HZ8M04_Striatum,HZ8M04,Striatum,8M
Olig,0.027531725212852586,0.12036837551882383,1128.0,HZ8M04_Striatum,HZ8M04,Striatum,8M
Astro,0.025371285537782493,0.4027533035394304,749.0,HZ8M04_Striatum,HZ8M04,Striatum,8M
ExN,0.3273414669104195,0.0,9770.0,HZ8M04_Thalamus,HZ8M04,Thalamus,8M
Endo,0.2476935817921263,0.0029567823285200855,429.0,HZ8M04_Thalamus,HZ8M04,Thalamus,8M
SMC,0.21512111306553527,4.4367863596968676e-26,2162.0,HZ8M04_Thalamus,HZ8M04,Thalamus,8M
InN,0.1727261385624374,6.668354557576972e-24,2573.0,HZ8M04_Thalamus,HZ8M04,Thalamus,8M
Peri,0.1494186584645615,2.6843298186522867e-18,3030.0,HZ8M04_Thalamus,HZ8M04,Thalamus,8M
Micro,0.12845580755422353,8.561428430225062e-27,3528.0,HZ8M04_Thalamus,HZ8M04,Thalamus,8M
Astro,0.11944370320584298,1.1920657336218832e-18,3458.0,HZ8M04_Thalamus,HZ8M04,Thalamus,8M
Olig,0.0731346193927977,6.788139239998366e-10,3467.0,HZ8M04_Thalamus,HZ8M04,Thalamus,8M
OPC,0.05321642452461038,0.25710739207265054,889.0,HZ8M04_Thalamus,HZ8M04,Thalamus,8M
MSN,-0.2911500869319175,0.285693556600747,152.0,HZ8M04_Thalamus,HZ8M04,Thalamus,8M
Micro,0.17609030878570686,1.2074008834015605e-11,1047.0,HZ8M05_Basal forebrain,HZ8M05,Basal forebrain,8M
Olig,0.14229470042677028,9.420714496363101e-18,1621.0,HZ8M05_Basal forebrain,HZ8M05,Basal forebrain,8M
SMC,0.07084797568555448,0.0005579062183307156,1778.0,HZ8M05_Basal forebrain,HZ8M05,Basal forebrain,8M
Astro,0.048124486355077,0.03966578309833245,1265.0,HZ8M05_Basal forebrain,HZ8M05,Basal forebrain,8M
ExN,0.04278461905391487,0.012067203402259684,2130.0,HZ8M05_Basal forebrain,HZ8M05,Basal forebrain,8M
Peri,0.02925131634551935,0.28310134889204386,1229.0,HZ8M05_Basal forebrain,HZ8M05,Basal forebrain,8M
InN,0.02087560468188241,0.11052117777730594,3078.0,HZ8M05_Basal forebrain,HZ8M05,Basal forebrain,8M
Endo,-0.032250559849163224,0.8473105243765152,175.0,HZ8M05_Basal forebrain,HZ8M05,Basal forebrain,8M
OPC,-0.05757279458163966,0.4464349857381402,361.0,HZ8M05_Basal forebrain,HZ8M05,Basal forebrain,8M
MSN,-0.1176569662856665,0.8095437472565696,24.0,HZ8M05_Basal forebrain,HZ8M05,Basal forebrain,8M
ExN,0.15929973013933676,0.48514984256326865,29.0,HZ8M05_Hippocampal formation,HZ8M05,Hippocampal formation,8M
SMC,0.09272784764456003,0.552964800497669,32.0,HZ8M05_Hippocampal formation,HZ8M05,Hippocampal formation,8M
Olig,-0.21231534501850577,0.2218644855109243,28.0,HZ8M05_Hippocampal formation,HZ8M05,Hippocampal formation,8M
Astro,-0.5217476129017985,0.14658615288993368,13.0,HZ8M05_Hippocampal formation,HZ8M05,Hippocampal formation,8M
SMC,0.21253444552896644,2.1444820587375397e-23,2543.0,HZ8M05_Prefrontal cortex,HZ8M05,Prefrontal cortex,8M
Peri,0.1282812969099082,3.4167488869616026e-05,1518.0,HZ8M05_Prefrontal cortex,HZ8M05,Prefrontal cortex,8M
ExN,0.12368452901047522,0.0,24772.0,HZ8M05_Prefrontal cortex,HZ8M05,Prefrontal cortex,8M
Endo,0.11279189052144849,0.1305146580101113,603.0,HZ8M05_Prefrontal cortex,HZ8M05,Prefrontal cortex,8M
MSN,0.10171374225160154,0.49548349256723856,198.0,HZ8M05_Prefrontal cortex,HZ8M05,Prefrontal cortex,8M
InN,0.09168542816966672,2.111855190111545e-17,6142.0,HZ8M05_Prefrontal cortex,HZ8M05,Prefrontal cortex,8M
Astro,0.07658955839635787,5.135985556719987e-06,2610.0,HZ8M05_Prefrontal cortex,HZ8M05,Prefrontal cortex,8M
Micro,0.07242879866279217,5.968986285776285e-12,3977.0,HZ8M05_Prefrontal cortex,HZ8M05,Prefrontal cortex,8M
Olig,0.03443302505141246,0.05188880107151598,1910.0,HZ8M05_Prefrontal cortex,HZ8M05,Prefrontal cortex,8M
OPC,0.01106072049355275,0.8786086656122455,370.0,HZ8M05_Prefrontal cortex,HZ8M05,Prefrontal cortex,8M
Endo,0.4491209425713966,4.0121306558709485e-29,1252.0,HZ8M05_Striatum,HZ8M05,Striatum,8M
OPC,0.38447811294653483,2.9864481876194433e-14,871.0,HZ8M05_Striatum,HZ8M05,Striatum,8M
Micro,0.25122787304069527,6.151166219246218e-103,4250.0,HZ8M05_Striatum,HZ8M05,Striatum,8M
Olig,0.24086255312021648,2.309883384927076e-250,7361.0,HZ8M05_Striatum,HZ8M05,Striatum,8M
Astro,0.2261063891539346,1.1002506634109318e-76,4403.0,HZ8M05_Striatum,HZ8M05,Striatum,8M
Peri,0.1618202471025668,2.1898933530209733e-18,3450.0,HZ8M05_Striatum,HZ8M05,Striatum,8M
InN,0.14437976450972007,1.3736004319051536e-49,7272.0,HZ8M05_Striatum,HZ8M05,Striatum,8M
ExN,0.10999280724286145,2.321560695020841e-44,8861.0,HZ8M05_Striatum,HZ8M05,Striatum,8M
SMC,0.06754219856180262,5.779134905134608e-11,7297.0,HZ8M05_Striatum,HZ8M05,Striatum,8M
MSN,0.025648678316176905,0.00010429145409679071,9356.0,HZ8M05_Striatum,HZ8M05,Striatum,8M
Olig,0.41809645505032816,0.012902636341114448,28.0,HZ8M06_Entorhinal area,HZ8M06,Entorhinal area,8M
SMC,0.2839284595782632,9.373056437812628e-05,156.0,HZ8M06_Entorhinal area,HZ8M06,Entorhinal area,8M
ExN,0.1712100355584227,3.25090984075314e-10,785.0,HZ8M06_Entorhinal area,HZ8M06,Entorhinal area,8M
Micro,0.16526773345662873,0.0041726918756506476,162.0,HZ8M06_Entorhinal area,HZ8M06,Entorhinal area,8M
OPC,0.1096552510901421,0.7949926633484479,29.0,HZ8M06_Entorhinal area,HZ8M06,Entorhinal area,8M
Astro,0.08548444551369616,0.11209289603770216,204.0,HZ8M06_Entorhinal area,HZ8M06,Entorhinal area,8M
Peri,0.0744405637339907,0.5442176519580788,74.0,HZ8M06_Entorhinal area,HZ8M06,Entorhinal area,8M
InN,-0.1260532846415783,0.09926027062088823,199.0,HZ8M06_Entorhinal area,HZ8M06,Entorhinal area,8M
Endo,-0.1446218069470798,0.5041254380660867,39.0,HZ8M06_Entorhinal area,HZ8M06,Entorhinal area,8M
MSN,-0.5222851492338189,0.12891178970141326,51.0,HZ8M06_Entorhinal area,HZ8M06,Entorhinal area,8M
SMC,0.43390438151304467,9.8801785421473e-110,1463.0,HZ8M06_Hippocampal formation,HZ8M06,Hippocampal formation,8M
Astro,0.3368176612888091,2.2921993737301488e-79,1489.0,HZ8M06_Hippocampal formation,HZ8M06,Hippocampal formation,8M
Olig,0.18301321613437496,8.153961063405599e-20,879.0,HZ8M06_Hippocampal formation,HZ8M06,Hippocampal formation,8M
