,Moran's I,P-value,num_cell,sample_region,sample,region,month
Micro,0.14258325726836843,5.258791629924355e-46,3986.0,HZ8M02_Prefrontal cortex,HZ8M02,Prefrontal cortex,8M
Endo,0.12862271089262764,0.002487377571773553,1013.0,HZ8M02_Prefrontal cortex,HZ8M02,Prefrontal cortex,8M
MSN,0.12380954405806416,0.0004296506025553656,1418.0,HZ8M02_Prefrontal cortex,HZ8M02,Prefrontal cortex,8M
Peri,0.11200221002348086,1.5059783055188263e-06,1976.0,HZ8M02_Prefrontal cortex,HZ8M02,Prefrontal cortex,8M
InN,0.09323997286051479,3.589105132714515e-12,4334.0,HZ8M02_Prefrontal cortex,HZ8M02,Prefrontal cortex,8M
Astro,0.06708377074334988,1.6887763220603056e-05,2652.0,HZ8M02_Prefrontal cortex,HZ8M02,Prefrontal cortex,8M
Olig,0.06152049892791931,0.0026329982158045423,1378.0,HZ8M02_Prefrontal cortex,HZ8M02,Prefrontal cortex,8M
OPC,-0.009781238140793931,0.9186610524574416,456.0,HZ8M02_Prefrontal cortex,HZ8M02,Prefrontal cortex,8M
Olig,0.17794427287216255,3.386894838991318e-22,1082.0,HZ8M02_Retrosplenial area,HZ8M02,Retrosplenial area,8M
SMC,0.10204815232268231,0.0013158234945300916,815.0,HZ8M02_Retrosplenial area,HZ8M02,Retrosplenial area,8M
ExN,0.0543247204966048,9.047841866265358e-09,4547.0,HZ8M02_Retrosplenial area,HZ8M02,Retrosplenial area,8M
InN,0.05229735088325371,0.030593463851298575,1341.0,HZ8M02_Retrosplenial area,HZ8M02,Retrosplenial area,8M
Micro,0.051137302250300914,0.003920555172837532,1293.0,HZ8M02_Retrosplenial area,HZ8M02,Retrosplenial area,8M
Astro,0.0391827631982757,0.20812281978302793,710.0,HZ8M02_Retrosplenial area,HZ8M02,Retrosplenial area,8M
OPC,0.02195005498621436,0.8518938108329632,134.0,HZ8M02_Retrosplenial area,HZ8M02,Retrosplenial area,8M
Endo,0.014053102139756272,0.8192628084502007,293.0,HZ8M02_Retrosplenial area,HZ8M02,Retrosplenial area,8M
MSN,-0.03659319821905898,0.7839192695069703,223.0,HZ8M02_Retrosplenial area,HZ8M02,Retrosplenial area,8M
Peri,-0.06412159348974396,0.15029868173069913,582.0,HZ8M02_Retrosplenial area,HZ8M02,Retrosplenial area,8M
SMC,0.42617733408812164,6.592076871726913e-16,444.0,HZ8M02_Striatum,HZ8M02,Striatum,8M
Micro,0.3925231433746917,8.870009394058473e-22,495.0,HZ8M02_Striatum,HZ8M02,Striatum,8M
Endo,0.2968606298223809,7.367465735304855e-06,391.0,HZ8M02_Striatum,HZ8M02,Striatum,8M
Astro,0.25869843029971984,1.22438394468728e-35,1584.0,HZ8M02_Striatum,HZ8M02,Striatum,8M
Olig,0.18135649120793526,2.237000221606915e-40,2155.0,HZ8M02_Striatum,HZ8M02,Striatum,8M
MSN,0.1426981128695676,3.194700126792075e-10,1335.0,HZ8M02_Striatum,HZ8M02,Striatum,8M
Peri,0.13014250719227577,0.0012103017675128066,708.0,HZ8M02_Striatum,HZ8M02,Striatum,8M
OPC,0.1294003258830886,0.2207990823009276,235.0,HZ8M02_Striatum,HZ8M02,Striatum,8M
InN,0.11430920075051529,1.7104057644559198e-16,2156.0,HZ8M02_Striatum,HZ8M02,Striatum,8M
ExN,0.09857430977177348,2.2773060491350146e-05,1267.0,HZ8M02_Striatum,HZ8M02,Striatum,8M
MSN,0.33529368623160477,0.0007776442804241396,404.0,HZ8M02_Thalamus,HZ8M02,Thalamus,8M
InN,0.29255178548812555,1.0978452109509889e-138,4218.0,HZ8M02_Thalamus,HZ8M02,Thalamus,8M
ExN,0.18718165906283446,1.1049387242626077e-206,11122.0,HZ8M02_Thalamus,HZ8M02,Thalamus,8M
SMC,0.17953333386785242,5.972321109629976e-25,2717.0,HZ8M02_Thalamus,HZ8M02,Thalamus,8M
OPC,0.17748984352777586,7.92970255462852e-06,1002.0,HZ8M02_Thalamus,HZ8M02,Thalamus,8M
Peri,0.16904546671237608,2.1614056346190548e-27,3459.0,HZ8M02_Thalamus,HZ8M02,Thalamus,8M
Endo,0.12445288217502727,0.0322326151199985,676.0,HZ8M02_Thalamus,HZ8M02,Thalamus,8M
Astro,0.06468734653258239,2.156737119938524e-07,3878.0,HZ8M02_Thalamus,HZ8M02,Thalamus,8M
Micro,0.04668207498135717,6.147060058508706e-07,4679.0,HZ8M02_Thalamus,HZ8M02,Thalamus,8M
Olig,0.030904172800345287,0.0014078977076763793,4328.0,HZ8M02_Thalamus,HZ8M02,Thalamus,8M
Micro,0.21619087017343008,1.5516379497936037e-13,803.0,HZ8M03_Basal forebrain,HZ8M03,Basal forebrain,8M
SMC,0.07656932273982553,0.00466916761340917,1192.0,HZ8M03_Basal forebrain,HZ8M03,Basal forebrain,8M
ExN,0.06680613774287789,0.007860533402368617,1381.0,HZ8M03_Basal forebrain,HZ8M03,Basal forebrain,8M
InN,0.05691347347191599,5.774446326347722e-06,2999.0,HZ8M03_Basal forebrain,HZ8M03,Basal forebrain,8M
Astro,0.04902255929757107,0.08495917318512139,943.0,HZ8M03_Basal forebrain,HZ8M03,Basal forebrain,8M
Peri,0.02709099640843541,0.16584094564251473,1770.0,HZ8M03_Basal forebrain,HZ8M03,Basal forebrain,8M
MSN,0.013900645914587553,0.8142927488208962,11.0,HZ8M03_Basal forebrain,HZ8M03,Basal forebrain,8M
Olig,0.01288665856999488,0.3239121478077479,2109.0,HZ8M03_Basal forebrain,HZ8M03,Basal forebrain,8M
Endo,-0.018664996363866218,0.9198785335166689,171.0,HZ8M03_Basal forebrain,HZ8M03,Basal forebrain,8M
OPC,-0.05647049115176891,0.5177582886512923,327.0,HZ8M03_Basal forebrain,HZ8M03,Basal forebrain,8M
Endo,0.4261957788015789,0.022492445883432903,22.0,HZ8M03_Hippocampal formation,HZ8M03,Hippocampal formation,8M
Peri,0.3904101765685259,0.21406548551625548,25.0,HZ8M03_Hippocampal formation,HZ8M03,Hippocampal formation,8M
SMC,0.17818415177517338,0.14791026270837046,54.0,HZ8M03_Hippocampal formation,HZ8M03,Hippocampal formation,8M
InN,0.11721941483479772,0.6642303363498143,11.0,HZ8M03_Hippocampal formation,HZ8M03,Hippocampal formation,8M
Astro,0.05847690114807442,0.6465390616047564,33.0,HZ8M03_Hippocampal formation,HZ8M03,Hippocampal formation,8M
ExN,-0.15397823929376356,0.5974588019047111,36.0,HZ8M03_Hippocampal formation,HZ8M03,Hippocampal formation,8M
MSN,0.1878011105251105,0.7533323989742505,36.0,HZ8M03_Prefrontal cortex,HZ8M03,Prefrontal cortex,8M
Astro,0.1484376650447761,2.8718017159331367e-25,3109.0,HZ8M03_Prefrontal cortex,HZ8M03,Prefrontal cortex,8M
ExN,0.1478437350731113,0.0,25797.0,HZ8M03_Prefrontal cortex,HZ8M03,Prefrontal cortex,8M
Micro,0.13465630803173645,8.471837208147288e-57,5055.0,HZ8M03_Prefrontal cortex,HZ8M03,Prefrontal cortex,8M
Peri,0.1165221281900595,4.996904216608217e-07,2017.0,HZ8M03_Prefrontal cortex,HZ8M03,Prefrontal cortex,8M
OPC,0.10940503886119461,0.09659805677972698,536.0,HZ8M03_Prefrontal cortex,HZ8M03,Prefrontal cortex,8M
SMC,0.09531039110359008,1.0676611062503183e-09,3252.0,HZ8M03_Prefrontal cortex,HZ8M03,Prefrontal cortex,8M
InN,0.08133634727740903,2.3941822695901435e-15,6114.0,HZ8M03_Prefrontal cortex,HZ8M03,Prefrontal cortex,8M
Endo,0.07923764016331938,0.08262927996950499,823.0,HZ8M03_Prefrontal cortex,HZ8M03,Prefrontal cortex,8M
Olig,0.05308377008494968,4.1461271883585016e-06,3146.0,HZ8M03_Prefrontal cortex,HZ8M03,Prefrontal cortex,8M
Micro,0.16613415135772328,2.2355945916232103e-34,2942.0,HZ8M03_Striatum,HZ8M03,Striatum,8M
Astro,0.13224448131032432,3.0048553510311337e-22,3523.0,HZ8M03_Striatum,HZ8M03,Striatum,8M
Endo,0.1115085906246075,0.010043120061855818,1080.0,HZ8M03_Striatum,HZ8M03,Striatum,8M
SMC,0.08943675505761275,3.2710496807117697e-13,4730.0,HZ8M03_Striatum,HZ8M03,Striatum,8M
Peri,0.08905723625609639,7.338730698548268e-10,4018.0,HZ8M03_Striatum,HZ8M03,Striatum,8M
Olig,0.07660691101426464,1.095374766454255e-21,5884.0,HZ8M03_Striatum,HZ8M03,Striatum,8M
InN,0.07388419936429623,1.5079782584439386e-14,6319.0,HZ8M03_Striatum,HZ8M03,Striatum,8M
ExN,0.05917428180437054,3.8962391301066274e-07,5076.0,HZ8M03_Striatum,HZ8M03,Striatum,8M
MSN,0.024141365701031717,1.4016199547660696e-05,11083.0,HZ8M03_Striatum,HZ8M03,Striatum,8M
OPC,-0.042837442927092684,0.4530923118555066,786.0,HZ8M03_Striatum,HZ8M03,Striatum,8M
MSN,0.2653043875884683,0.490191693188193,28.0,HZ8M04_Entorhinal area,HZ8M04,Entorhinal area,8M
SMC,0.24575951842849258,0.0008079428117679296,161.0,HZ8M04_Entorhinal area,HZ8M04,Entorhinal area,8M
Astro,0.23134015835799412,0.00041575542335620526,172.0,HZ8M04_Entorhinal area,HZ8M04,Entorhinal area,8M
Olig,0.20135050189996895,0.4943050102153208,15.0,HZ8M04_Entorhinal area,HZ8M04,Entorhinal area,8M
Peri,0.12982377771098322,0.36359370410118197,60.0,HZ8M04_Entorhinal area,HZ8M04,Entorhinal area,8M
Endo,0.11184137379927672,0.5860154980988309,17.0,HZ8M04_Entorhinal area,HZ8M04,Entorhinal area,8M
ExN,0.07537504614445277,0.0057374662057531785,631.0,HZ8M04_Entorhinal area,HZ8M04,Entorhinal area,8M
Micro,0.045159669978415966,0.3921770410595562,167.0,HZ8M04_Entorhinal area,HZ8M04,Entorhinal area,8M
InN,0.03218744396065846,0.645784288641742,139.0,HZ8M04_Entorhinal area,HZ8M04,Entorhinal area,8M
OPC,-0.1769769786940614,0.86044235056693,18.0,HZ8M04_Entorhinal area,HZ8M04,Entorhinal area,8M
MSN,0.19998678279560458,0.5684070522865696,65.0,HZ8M04_Hippocampal formation,HZ8M04,Hippocampal formation,8M
Olig,0.1964789794904761,3.2468990577560095e-19,838.0,HZ8M04_Hippocampal formation,HZ8M04,Hippocampal formation,8M
Micro,0.09352883683538224,4.893488885976427e-06,1295.0,HZ8M04_Hippocampal formation,HZ8M04,Hippocampal formation,8M
Peri,0.08502942121367658,0.001279055205167122,1124.0,HZ8M04_Hippocampal formation,HZ8M04,Hippocampal formation,8M
Astro,0.06585316814821757,0.000296585449537529,1522.0,HZ8M04_Hippocampal formation,HZ8M04,Hippocampal formation,8M
ExN,0.05632099269769096,6.179854166669757e-32,9991.0,HZ8M04_Hippocampal formation,HZ8M04,Hippocampal formation,8M
SMC,0.051509220448566595,0.02154946638928432,1265.0,HZ8M04_Hippocampal formation,HZ8M04,Hippocampal formation,8M
InN,0.036451384308797054,0.39831964595564917,548.0,HZ8M04_Hippocampal formation,HZ8M04,Hippocampal formation,8M
Endo,-0.06093703397851685,0.6189391323171103,199.0,HZ8M04_Hippocampal formation,HZ8M04,Hippocampal formation,8M
OPC,-0.12919954478541984,0.4340673722939483,125.0,HZ8M04_Hippocampal formation,HZ8M04,Hippocampal formation,8M
SMC,0.4171213085814462,5.641823945860016e-163,2863.0,HZ8M04_Prefrontal cortex,HZ8M04,Prefrontal cortex,8M
OPC,0.20797009281365914,0.025805015476355653,336.0,HZ8M04_Prefrontal cortex,HZ8M04,Prefrontal cortex,8M
Peri,0.2002045604100932,6.67896840013661e-12,1375.0,HZ8M04_Prefrontal cortex,HZ8M04,Prefrontal cortex,8M
Astro,0.19836654806497953,4.091195525390808e-20,1643.0,HZ8M04_Prefrontal cortex,HZ8M04,Prefrontal cortex,8M
Olig,0.1707644046425656,1.4597422205156628e-08,795.0,HZ8M04_Prefrontal cortex,HZ8M04,Prefrontal cortex,8M
ExN,0.16558382527380064,0.0,17889.0,HZ8M04_Prefrontal cortex,HZ8M04,Prefrontal cortex,8M
MSN,0.15657743641630867,0.009856700456656304,678.0,HZ8M04_Prefrontal cortex,HZ8M04,Prefrontal cortex,8M
Micro,0.13063404816664395,1.9757092939830333e-23,2610.0,HZ8M04_Prefrontal cortex,HZ8M04,Prefrontal cortex,8M
InN,0.1206211977697368,2.6242904473906223e-24,4737.0,HZ8M04_Prefrontal cortex,HZ8M04,Prefrontal cortex,8M
Endo,0.08824937168091834,0.13167956251950283,516.0,HZ8M04_Prefrontal cortex,HZ8M04,Prefrontal cortex,8M
Astro,0.18261892480614897,1.0241668899263679e-06,516.0,HZ8M04_Retrosplenial area,HZ8M04,Retrosplenial area,8M
Olig,0.13900875544395194,3.671048888043064e-06,534.0,HZ8M04_Retrosplenial area,HZ8M04,Retrosplenial area,8M
SMC,0.11064445980006483,1.9639022892528513e-05,977.0,HZ8M04_Retrosplenial area,HZ8M04,Retrosplenial area,8M
ExN,0.08963058313583114,6.777534290222162e-15,3084.0,HZ8M04_Retrosplenial area,HZ8M04,Retrosplenial area,8M
Micro,0.06830221299733122,0.0022418972204775105,860.0,HZ8M04_Retrosplenial area,HZ8M04,Retrosplenial area,8M
Peri,0.06666293441898753,0.10643023510374394,544.0,HZ8M04_Retrosplenial area,HZ8M04,Retrosplenial area,8M
InN,0.026332225407858113,0.2592869663850499,1244.0,HZ8M04_Retrosplenial area,HZ8M04,Retrosplenial area,8M
OPC,-0.017706496623027434,0.9688248510770062,95.0,HZ8M04_Retrosplenial area,HZ8M04,Retrosplenial area,8M
Endo,-0.04528992840171061,0.7676759168319012,143.0,HZ8M04_Retrosplenial area,HZ8M04,Retrosplenial area,8M
MSN,-0.2076691208876621,0.40823165440966347,98.0,HZ8M04_Retrosplenial area,HZ8M04,Retrosplenial area,8M
Endo,0.3397762330862666,0.00025876696620289055,197.0,HZ8M04_Striatum,HZ8M04,Striatum,8M
Peri,0.17328265657207118,0.0001221865749405894,583.0,HZ8M04_Striatum,HZ8M04,Striatum,8M
InN,0.161179051208789,2.0909460684157518e-13,1092.0,HZ8M04_Striatum,HZ8M04,Striatum,8M
Micro,0.1400788608918465,0.03514791798274965,281.0,HZ8M04_Striatum,HZ8M04,Striatum,8M
SMC,0.08525504662894579,0.007959092210970133,727.0,HZ8M04_Striatum,HZ8M04,Striatum,8M
ExN,0.06756144675930287,0.03807414279287208,711.0,HZ8M04_Striatum,HZ8M04,Striatum,8M
MSN,0.05649825276858233,0.00039431623690344106,1985.0,HZ8M04_Striatum,HZ8M04,Striatum,8M
Olig,0.017347212354871695,0.3189589825873269,1128.0,HZ8M04_Striatum,HZ8M04,Striatum,8M
Astro,0.0046491064037064355,0.8512454342863277,749.0,HZ8M04_Striatum,HZ8M04,Striatum,8M
OPC,-0.028366561803264745,0.9131192350683489,111.0,HZ8M04_Striatum,HZ8M04,Striatum,8M
ExN,0.19918179242489245,7.845992931930225e-211,9770.0,HZ8M04_Thalamus,HZ8M04,Thalamus,8M
SMC,0.16193507603987317,1.7652598537154442e-15,2162.0,HZ8M04_Thalamus,HZ8M04,Thalamus,8M
InN,0.14612354723328402,1.4347222671905514e-17,2573.0,HZ8M04_Thalamus,HZ8M04,Thalamus,8M
Astro,0.095958463905231,1.3771846801558443e-12,3458.0,HZ8M04_Thalamus,HZ8M04,Thalamus,8M
Endo,0.09054275391399533,0.2695549624904142,429.0,HZ8M04_Thalamus,HZ8M04,Thalamus,8M
Micro,0.08115176623892369,1.2141608051401275e-11,3528.0,HZ8M04_Thalamus,HZ8M04,Thalamus,8M
Olig,0.05908691723947947,6.028861461221343e-07,3467.0,HZ8M04_Thalamus,HZ8M04,Thalamus,8M
Peri,0.05835041264946325,0.0006294320567020091,3030.0,HZ8M04_Thalamus,HZ8M04,Thalamus,8M
OPC,-0.0010294027358436044,0.9983906195843621,889.0,HZ8M04_Thalamus,HZ8M04,Thalamus,8M
MSN,-0.19646063648358575,0.4762674639071084,152.0,HZ8M04_Thalamus,HZ8M04,Thalamus,8M
Micro,0.21289947623317235,2.6386136411487293e-16,1047.0,HZ8M05_Basal forebrain,HZ8M05,Basal forebrain,8M
Olig,0.11273020061172784,1.005729069207015e-11,1621.0,HZ8M05_Basal forebrain,HZ8M05,Basal forebrain,8M
Astro,0.07554241743239282,0.0013259160778899364,1265.0,HZ8M05_Basal forebrain,HZ8M05,Basal forebrain,8M
SMC,0.05552965530449085,0.006708946163227092,1778.0,HZ8M05_Basal forebrain,HZ8M05,Basal forebrain,8M
Peri,0.031123304423182712,0.2541985756859695,1229.0,HZ8M05_Basal forebrain,HZ8M05,Basal forebrain,8M
InN,0.016978475586681394,0.1927447528936751,3078.0,HZ8M05_Basal forebrain,HZ8M05,Basal forebrain,8M
ExN,0.01323876862958103,0.4262981948975544,2130.0,HZ8M05_Basal forebrain,HZ8M05,Basal forebrain,8M
Endo,-0.01624731213398165,0.9391921143760795,175.0,HZ8M05_Basal forebrain,HZ8M05,Basal forebrain,8M
MSN,-0.026422491221769113,0.9558070112527578,24.0,HZ8M05_Basal forebrain,HZ8M05,Basal forebrain,8M
OPC,-0.05474464300736453,0.47024839596404455,361.0,HZ8M05_Basal forebrain,HZ8M05,Basal forebrain,8M
ExN,0.079907358562523,0.6789748970490612,29.0,HZ8M05_Hippocampal formation,HZ8M05,Hippocampal formation,8M
SMC,0.03575035241015408,0.7468132228991067,32.0,HZ8M05_Hippocampal formation,HZ8M05,Hippocampal formation,8M
Olig,-0.20837969862356656,0.23241687128944455,28.0,HZ8M05_Hippocampal formation,HZ8M05,Hippocampal formation,8M
Astro,-0.44677149130698396,0.22880923875245762,13.0,HZ8M05_Hippocampal formation,HZ8M05,Hippocampal formation,8M
MSN,0.12543026603983465,0.40485036983151723,198.0,HZ8M05_Prefrontal cortex,HZ8M05,Prefrontal cortex,8M
SMC,0.10735874676445743,4.5744157635300786e-07,2543.0,HZ8M05_Prefrontal cortex,HZ8M05,Prefrontal cortex,8M
OPC,0.09845041539194116,0.26186920494571087,370.0,HZ8M05_Prefrontal cortex,HZ8M05,Prefrontal cortex,8M
ExN,0.07870651456141924,6.165793458403396e-130,24772.0,HZ8M05_Prefrontal cortex,HZ8M05,Prefrontal cortex,8M
Peri,0.072189857839464,0.01922480073643677,1518.0,HZ8M05_Prefrontal cortex,HZ8M05,Prefrontal cortex,8M
Astro,0.05756552525488041,0.0005983784283930111,2610.0,HZ8M05_Prefrontal cortex,HZ8M05,Prefrontal cortex,8M
Micro,0.04899088448833966,3.137555364487366e-06,3977.0,HZ8M05_Prefrontal cortex,HZ8M05,Prefrontal cortex,8M
InN,0.04588274617673008,2.0908851319384762e-05,6142.0,HZ8M05_Prefrontal cortex,HZ8M05,Prefrontal cortex,8M
Olig,0.022988812491149726,0.19100617373497852,1910.0,HZ8M05_Prefrontal cortex,HZ8M05,Prefrontal cortex,8M
Endo,-0.06214088372099572,0.4242803244281209,603.0,HZ8M05_Prefrontal cortex,HZ8M05,Prefrontal cortex,8M
Endo,0.24088095512740776,1.7769319573351833e-09,1252.0,HZ8M05_Striatum,HZ8M05,Striatum,8M
OPC,0.22226202132908454,1.0706520517260054e-05,871.0,HZ8M05_Striatum,HZ8M05,Striatum,8M
Micro,0.19631090955368452,1.2790941182078634e-63,4250.0,HZ8M05_Striatum,HZ8M05,Striatum,8M
Astro,0.15100584653394,3.186475845013504e-35,4403.0,HZ8M05_Striatum,HZ8M05,Striatum,8M
Olig,0.12493128544001661,7.317261228456272e-69,7361.0,HZ8M05_Striatum,HZ8M05,Striatum,8M
Peri,0.08211227357584436,8.73962319837343e-06,3450.0,HZ8M05_Striatum,HZ8M05,Striatum,8M
InN,0.0740078188356341,3.0675845363331263e-14,7272.0,HZ8M05_Striatum,HZ8M05,Striatum,8M
ExN,0.05510771373636186,2.432825459513184e-12,8861.0,HZ8M05_Striatum,HZ8M05,Striatum,8M
SMC,0.043690462309037,2.2232583954996937e-05,7297.0,HZ8M05_Striatum,HZ8M05,Striatum,8M
MSN,0.0054120858092748985,0.4056910618181101,9356.0,HZ8M05_Striatum,HZ8M05,Striatum,8M
Olig,0.47079311780069644,0.005531499163668276,28.0,HZ8M06_Entorhinal area,HZ8M06,Entorhinal area,8M
SMC,0.24421512045562932,0.0007461407377254533,156.0,HZ8M06_Entorhinal area,HZ8M06,Entorhinal area,8M
Peri,0.22937072570818456,0.09443472083208354,74.0,HZ8M06_Entorhinal area,HZ8M06,Entorhinal area,8M
ExN,0.1270595223686175,2.907776147012642e-06,785.0,HZ8M06_Entorhinal area,HZ8M06,Entorhinal area,8M
Astro,0.06359787875406553,0.22850218925940757,204.0,HZ8M06_Entorhinal area,HZ8M06,Entorhinal area,8M
Micro,0.02784964430614088,0.5693322420084094,162.0,HZ8M06_Entorhinal area,HZ8M06,Entorhinal area,8M
InN,-0.07027040686179015,0.3742682706957642,199.0,HZ8M06_Entorhinal area,HZ8M06,Entorhinal area,8M
OPC,-0.11823606966415431,0.8827380928115293,29.0,HZ8M06_Entorhinal area,HZ8M06,Entorhinal area,8M
Endo,-0.1388489485301098,0.5251568521413292,39.0,HZ8M06_Entorhinal area,HZ8M06,Entorhinal area,8M
MSN,-0.9616901433937332,0.004417112690710749,51.0,HZ8M06_Entorhinal area,HZ8M06,Entorhinal area,8M
Olig,0.13159072650099743,5.1361369870851806e-11,879.0,HZ8M06_Hippocampal formation,HZ8M06,Hippocampal formation,8M
SMC,0.1249867924875575,1.228292216226893e-10,1463.0,HZ8M06_Hippocampal formation,HZ8M06,Hippocampal formation,8M
Astro,0.12170581823326836,7.919242528287303e-12,1489.0,HZ8M06_Hippocampal formation,HZ8M06,Hippocampal formation,8M
Micro,0.11073980966567644,2.013478771307796e-11,1443.0,HZ8M06_Hippocampal formation,HZ8M06,Hippocampal formation,8M
MSN,0.08911133074193525,0.580936744503327,120.0,HZ8M06_Hippocampal formation,HZ8M06,Hippocampal formation,8M
ExN,0.08708960679767305,2.5667473590348417e-60,9765.0,HZ8M06_Hippocampal formation,HZ8M06,Hippocampal formation,8M
InN,0.08636493351025062,0.014086590736293416,704.0,HZ8M06_Hippocampal formation,HZ8M06,Hippocampal formation,8M
Peri,0.05806083974287259,0.030158681982137607,1031.0,HZ8M06_Hippocampal formation,HZ8M06,Hippocampal formation,8M
OPC,0.04899758365747331,0.5594965912693837,135.0,HZ8M06_Hippocampal formation,HZ8M06,Hippocampal formation,8M
Endo,-0.07889544114178612,0.2903037683708787,321.0,HZ8M06_Hippocampal formation,HZ8M06,Hippocampal formation,8M
SMC,0.4487192223576417,9.784937060984897e-211,2720.0,HZ8M06_Prefrontal cortex,HZ8M06,Prefrontal cortex,8M
ExN,0.28754434883577845,0.0,19944.0,HZ8M06_Prefrontal cortex,HZ8M06,Prefrontal cortex,8M
Micro,0.24633120929331623,4.278309309694397e-76,2114.0,HZ8M06_Prefrontal cortex,HZ8M06,Prefrontal cortex,8M
Astro,0.23523582494581843,6.013220745201765e-32,1583.0,HZ8M06_Prefrontal cortex,HZ8M06,Prefrontal cortex,8M
Olig,0.21918784664111057,6.688969476850944e-13,666.0,HZ8M06_Prefrontal cortex,HZ8M06,Prefrontal cortex,8M
Peri,0.1989869004512723,1.949976406062927e-11,1126.0,HZ8M06_Prefrontal cortex,HZ8M06,Prefrontal cortex,8M
Endo,0.1983188329326603,5.1916487167892785e-06,746.0,HZ8M06_Prefrontal cortex,HZ8M06,Prefrontal cortex,8M
OPC,0.19735315084703414,0.031067642232807467,263.0,HZ8M06_Prefrontal cortex,HZ8M06,Prefrontal cortex,8M
InN,0.15893655205615068,4.021684622011666e-39,4386.0,HZ8M06_Prefrontal cortex,HZ8M06,Prefrontal cortex,8M
MSN,0.14601498584501307,0.00018687168409926445,1053.0,HZ8M06_Prefrontal cortex,HZ8M06,Prefrontal cortex,8M
SMC,0.2787198458754277,8.610304432944016e-39,1124.0,HZ8M06_Retrosplenial area,HZ8M06,Retrosplenial area,8M
Astro,0.1820789003382922,3.1750700683385966e-07,517.0,HZ8M06_Retrosplenial area,HZ8M06,Retrosplenial area,8M
ExN,0.1708692109335311,6.03310682730756e-53,3543.0,HZ8M06_Retrosplenial area,HZ8M06,Retrosplenial area,8M
InN,0.13012413340506188,1.2227011683774916e-09,1494.0,HZ8M06_Retrosplenial area,HZ8M06,Retrosplenial area,8M
Peri,0.114070736948021,0.008690460701418962,455.0,HZ8M06_Retrosplenial area,HZ8M06,Retrosplenial area,8M
MSN,0.1097422691402849,0.3942006428173205,139.0,HZ8M06_Retrosplenial area,HZ8M06,Retrosplenial area,8M
Olig,0.09900008469163016,6.74377325960619e-05,608.0,HZ8M06_Retrosplenial area,HZ8M06,Retrosplenial area,8M
OPC,0.08365385563468146,0.6442458980505258,58.0,HZ8M06_Retrosplenial area,HZ8M06,Retrosplenial area,8M
Micro,0.03810735701880369,0.08156479867426575,761.0,HZ8M06_Retrosplenial area,HZ8M06,Retrosplenial area,8M
Endo,0.034686503670546036,0.714938807804122,169.0,HZ8M06_Retrosplenial area,HZ8M06,Retrosplenial area,8M
Micro,0.4230591432371023,9.237435342074296e-10,203.0,HZ8M06_Striatum,HZ8M06,Striatum,8M
ExN,0.3139807897968688,7.154303506932365e-11,585.0,HZ8M06_Striatum,HZ8M06,Striatum,8M
SMC,0.2987097661110093,2.1911248201935503e-14,493.0,HZ8M06_Striatum,HZ8M06,Striatum,8M
Endo,0.28855303884640343,4.581244136099853e-07,298.0,HZ8M06_Striatum,HZ8M06,Striatum,8M
Peri,0.2844355747471729,2.7496660863599036e-07,390.0,HZ8M06_Striatum,HZ8M06,Striatum,8M
MSN,0.11383962710947088,9.636990274048787e-09,1634.0,HZ8M06_Striatum,HZ8M06,Striatum,8M
Olig,0.10009315328319296,6.47930275463948e-05,619.0,HZ8M06_Striatum,HZ8M06,Striatum,8M
InN,0.09699016446197833,2.4164919923227393e-13,2327.0,HZ8M06_Striatum,HZ8M06,Striatum,8M
Astro,0.07800223470086037,0.056242939687216685,476.0,HZ8M06_Striatum,HZ8M06,Striatum,8M
OPC,0.022675688180678683,0.796755962080816,133.0,HZ8M06_Striatum,HZ8M06,Striatum,8M
MSN,0.24616402347340716,0.17445926564685865,185.0,HZ8M06_Thalamus,HZ8M06,Thalamus,8M
